evento,es_incendio,p_incendio
xbd:nepal-flooding,0,0.000113
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000008
xbd:nepal-flooding,0,0.000055
xbd:nepal-flooding,0,0.000039
xbd:nepal-flooding,0,0.003557
xbd:nepal-flooding,0,0.000514
xbd:nepal-flooding,0,0.183680
xbd:nepal-flooding,0,0.000023
xbd:nepal-flooding,0,0.000624
xbd:nepal-flooding,0,0.008121
xbd:nepal-flooding,0,0.001145
xbd:nepal-flooding,0,0.000827
xbd:nepal-flooding,0,0.000671
xbd:nepal-flooding,0,0.000060
xbd:nepal-flooding,0,0.000252
xbd:nepal-flooding,0,0.000100
xbd:nepal-flooding,0,0.000057
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.000159
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000261
xbd:nepal-flooding,0,0.072805
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000443
xbd:nepal-flooding,0,0.000331
xbd:nepal-flooding,0,0.019809
xbd:nepal-flooding,0,0.000031
xbd:nepal-flooding,0,0.000030
xbd:nepal-flooding,0,0.025459
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.003952
xbd:nepal-flooding,0,0.000012
xbd:nepal-flooding,0,0.016109
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000177
xbd:nepal-flooding,0,0.000138
xbd:nepal-flooding,0,0.000819
xbd:nepal-flooding,0,0.002432
xbd:nepal-flooding,0,0.016070
xbd:nepal-flooding,0,0.009958
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000019
xbd:nepal-flooding,0,0.000615
xbd:nepal-flooding,0,0.002402
xbd:nepal-flooding,0,0.000851
xbd:nepal-flooding,0,0.000311
xbd:nepal-flooding,0,0.001146
xbd:nepal-flooding,0,0.000052
xbd:nepal-flooding,0,0.000114
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000075
xbd:nepal-flooding,0,0.000055
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000815
xbd:nepal-flooding,0,0.001364
xbd:nepal-flooding,0,0.000037
xbd:nepal-flooding,0,0.000016
xbd:nepal-flooding,0,0.000014
xbd:nepal-flooding,0,0.000291
xbd:nepal-flooding,0,0.000019
xbd:nepal-flooding,0,0.980817
xbd:nepal-flooding,0,0.000408
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000125
xbd:nepal-flooding,0,0.225638
xbd:nepal-flooding,0,0.007467
xbd:nepal-flooding,0,0.028156
xbd:nepal-flooding,0,0.447665
xbd:nepal-flooding,0,0.000049
xbd:nepal-flooding,0,0.000318
xbd:nepal-flooding,0,0.000530
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.001114
xbd:nepal-flooding,0,0.030965
xbd:nepal-flooding,0,0.268350
xbd:nepal-flooding,0,0.117330
xbd:nepal-flooding,0,0.000126
xbd:nepal-flooding,0,0.085365
xbd:nepal-flooding,0,0.000883
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.029125
xbd:nepal-flooding,0,0.002256
xbd:nepal-flooding,0,0.002641
xbd:nepal-flooding,0,0.000065
xbd:nepal-flooding,0,0.000082
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000223
xbd:nepal-flooding,0,0.000677
xbd:nepal-flooding,0,0.000337
xbd:nepal-flooding,0,0.000845
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.202994
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000055
xbd:nepal-flooding,0,0.000537
xbd:nepal-flooding,0,0.012458
xbd:nepal-flooding,0,0.000043
xbd:nepal-flooding,0,0.004770
xbd:nepal-flooding,0,0.000008
xbd:nepal-flooding,0,0.000030
xbd:nepal-flooding,0,0.000529
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000053
xbd:nepal-flooding,0,0.903033
xbd:nepal-flooding,0,0.000512
xbd:nepal-flooding,0,0.000741
xbd:nepal-flooding,0,0.006687
xbd:nepal-flooding,0,0.000062
xbd:nepal-flooding,0,0.000112
xbd:nepal-flooding,0,0.000077
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000032
xbd:nepal-flooding,0,0.000164
xbd:nepal-flooding,0,0.000010
xbd:nepal-flooding,0,0.094941
xbd:nepal-flooding,0,0.004283
xbd:nepal-flooding,0,0.002823
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.013606
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000531
xbd:nepal-flooding,0,0.000105
xbd:nepal-flooding,0,0.000038
xbd:nepal-flooding,0,0.001232
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.221208
xbd:nepal-flooding,0,0.000016
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000073
xbd:nepal-flooding,0,0.001480
xbd:nepal-flooding,0,0.000045
xbd:nepal-flooding,0,0.000093
xbd:nepal-flooding,0,0.316669
xbd:nepal-flooding,0,0.000070
xbd:nepal-flooding,0,0.000554
xbd:nepal-flooding,0,0.000031
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.003928
xbd:nepal-flooding,0,0.000009
xbd:nepal-flooding,0,0.000115
xbd:nepal-flooding,0,0.118305
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.007392
xbd:nepal-flooding,0,0.000200
xbd:nepal-flooding,0,0.004810
xbd:nepal-flooding,0,0.000092
xbd:nepal-flooding,0,0.000247
xbd:nepal-flooding,0,0.001120
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.006200
xbd:nepal-flooding,0,0.000067
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.023540
xbd:nepal-flooding,0,0.000115
xbd:nepal-flooding,0,0.000076
xbd:nepal-flooding,0,0.000067
xbd:nepal-flooding,0,0.002384
xbd:nepal-flooding,0,0.010264
xbd:nepal-flooding,0,0.000283
xbd:nepal-flooding,0,0.026552
xbd:nepal-flooding,0,0.017097
xbd:nepal-flooding,0,0.000018
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.002182
xbd:nepal-flooding,0,0.000973
xbd:nepal-flooding,0,0.987063
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000225
xbd:nepal-flooding,0,0.000107
xbd:nepal-flooding,0,0.000250
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000089
xbd:nepal-flooding,0,0.000022
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.009188
xbd:nepal-flooding,0,0.000011
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000021
xbd:nepal-flooding,0,0.000176
xbd:nepal-flooding,0,0.007626
xbd:nepal-flooding,0,0.001141
xbd:nepal-flooding,0,0.069553
xbd:nepal-flooding,0,0.004526
xbd:nepal-flooding,0,0.000024
xbd:nepal-flooding,0,0.000208
xbd:nepal-flooding,0,0.000141
xbd:nepal-flooding,0,0.024523
xbd:nepal-flooding,0,0.022638
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000107
xbd:nepal-flooding,0,0.000083
xbd:nepal-flooding,0,0.000557
xbd:nepal-flooding,0,0.000111
xbd:nepal-flooding,0,0.000062
xbd:nepal-flooding,0,0.000019
xbd:nepal-flooding,0,0.000066
xbd:nepal-flooding,0,0.005636
xbd:nepal-flooding,0,0.000064
xbd:nepal-flooding,0,0.000025
xbd:nepal-flooding,0,0.000030
xbd:nepal-flooding,0,0.030015
xbd:nepal-flooding,0,0.000067
xbd:nepal-flooding,0,0.041914
xbd:nepal-flooding,0,0.001619
xbd:nepal-flooding,0,0.000285
xbd:nepal-flooding,0,0.244187
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000185
xbd:nepal-flooding,0,0.000225
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.346689
xbd:nepal-flooding,0,0.000020
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000726
xbd:nepal-flooding,0,0.000080
xbd:nepal-flooding,0,0.001159
xbd:nepal-flooding,0,0.003618
xbd:nepal-flooding,0,0.001731
xbd:nepal-flooding,0,0.000102
xbd:nepal-flooding,0,0.000042
xbd:nepal-flooding,0,0.000982
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.001375
xbd:nepal-flooding,0,0.000008
xbd:nepal-flooding,0,0.010792
xbd:nepal-flooding,0,0.000063
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.001832
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000582
xbd:nepal-flooding,0,0.017316
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000037
xbd:nepal-flooding,0,0.564098
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.099914
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000015
xbd:nepal-flooding,0,0.000037
xbd:nepal-flooding,0,0.000014
xbd:nepal-flooding,0,0.000035
xbd:nepal-flooding,0,0.004291
xbd:nepal-flooding,0,0.000063
xbd:nepal-flooding,0,0.000058
xbd:nepal-flooding,0,0.105914
xbd:nepal-flooding,0,0.000067
xbd:nepal-flooding,0,0.000244
xbd:nepal-flooding,0,0.003197
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000218
xbd:nepal-flooding,0,0.000120
xbd:nepal-flooding,0,0.000026
xbd:nepal-flooding,0,0.000059
xbd:nepal-flooding,0,0.000301
xbd:nepal-flooding,0,0.000012
xbd:nepal-flooding,0,0.100970
xbd:nepal-flooding,0,0.000357
xbd:nepal-flooding,0,0.037484
xbd:nepal-flooding,0,0.000084
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.046726
xbd:nepal-flooding,0,0.000120
xbd:nepal-flooding,0,0.000017
xbd:nepal-flooding,0,0.000049
xbd:nepal-flooding,0,0.001794
xbd:nepal-flooding,0,0.001414
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000207
xbd:nepal-flooding,0,0.000036
xbd:nepal-flooding,0,0.001668
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.004665
xbd:nepal-flooding,0,0.000015
xbd:nepal-flooding,0,0.008438
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000341
xbd:nepal-flooding,0,0.000120
xbd:nepal-flooding,0,0.000311
xbd:nepal-flooding,0,0.000667
xbd:nepal-flooding,0,0.000039
xbd:nepal-flooding,0,0.011514
xbd:nepal-flooding,0,0.000022
xbd:nepal-flooding,0,0.000020
xbd:nepal-flooding,0,0.002127
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000049
xbd:nepal-flooding,0,0.000047
xbd:nepal-flooding,0,0.000004
xbd:nepal-flooding,0,0.000136
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000107
xbd:nepal-flooding,0,0.000044
xbd:nepal-flooding,0,0.000223
xbd:nepal-flooding,0,0.000006
xbd:nepal-flooding,0,0.000009
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000013
xbd:nepal-flooding,0,0.000331
xbd:nepal-flooding,0,0.003413
xbd:nepal-flooding,0,0.000212
xbd:nepal-flooding,0,0.138789
xbd:nepal-flooding,0,0.000150
xbd:nepal-flooding,0,0.000028
xbd:nepal-flooding,0,0.000311
xbd:nepal-flooding,0,0.000665
xbd:nepal-flooding,0,0.477649
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000024
xbd:nepal-flooding,0,0.016014
xbd:nepal-flooding,0,0.000071
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000782
xbd:nepal-flooding,0,0.000026
xbd:nepal-flooding,0,0.000023
xbd:nepal-flooding,0,0.000054
xbd:nepal-flooding,0,0.982389
xbd:nepal-flooding,0,0.015303
xbd:nepal-flooding,0,0.010517
xbd:nepal-flooding,0,0.000011
xbd:nepal-flooding,0,0.200029
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000165
xbd:nepal-flooding,0,0.000536
xbd:nepal-flooding,0,0.009457
xbd:nepal-flooding,0,0.775210
xbd:nepal-flooding,0,0.000302
xbd:nepal-flooding,0,0.046295
xbd:nepal-flooding,0,0.007872
xbd:nepal-flooding,0,0.001623
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000903
xbd:nepal-flooding,0,0.000024
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.001071
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000809
xbd:nepal-flooding,0,0.000195
xbd:nepal-flooding,0,0.098225
xbd:nepal-flooding,0,0.005200
xbd:nepal-flooding,0,0.000026
xbd:nepal-flooding,0,0.001726
xbd:nepal-flooding,0,0.000006
xbd:nepal-flooding,0,0.289616
xbd:nepal-flooding,0,0.970403
xbd:nepal-flooding,0,0.057473
xbd:nepal-flooding,0,0.000028
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000700
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000036
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000303
xbd:nepal-flooding,0,0.000022
xbd:nepal-flooding,0,0.000981
xbd:nepal-flooding,0,0.001116
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.007459
xbd:nepal-flooding,0,0.011365
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000030
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000009
xbd:nepal-flooding,0,0.000062
xbd:nepal-flooding,0,0.005602
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.002344
xbd:nepal-flooding,0,0.000100
xbd:nepal-flooding,0,0.038627
xbd:nepal-flooding,0,0.000016
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000064
xbd:nepal-flooding,0,0.000010
xbd:nepal-flooding,0,0.009276
xbd:nepal-flooding,0,0.000050
xbd:nepal-flooding,0,0.520272
xbd:nepal-flooding,0,0.001868
xbd:nepal-flooding,0,0.027902
xbd:nepal-flooding,0,0.010547
xbd:nepal-flooding,0,0.000290
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.000909
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000438
xbd:nepal-flooding,0,0.000768
xbd:nepal-flooding,0,0.000005
xbd:nepal-flooding,0,0.001400
xbd:nepal-flooding,0,0.000581
xbd:nepal-flooding,0,0.001155
xbd:nepal-flooding,0,0.003944
xbd:nepal-flooding,0,0.000205
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.188870
xbd:nepal-flooding,0,0.000016
xbd:nepal-flooding,0,0.000027
xbd:nepal-flooding,0,0.072616
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.002050
xbd:nepal-flooding,0,0.000174
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000857
xbd:nepal-flooding,0,0.000518
xbd:nepal-flooding,0,0.000016
xbd:nepal-flooding,0,0.000254
xbd:nepal-flooding,0,0.000049
xbd:nepal-flooding,0,0.008815
xbd:nepal-flooding,0,0.001772
xbd:nepal-flooding,0,0.922786
xbd:nepal-flooding,0,0.001318
xbd:nepal-flooding,0,0.090204
xbd:nepal-flooding,0,0.001437
xbd:nepal-flooding,0,0.236659
xbd:nepal-flooding,0,0.000006
xbd:nepal-flooding,0,0.053444
xbd:nepal-flooding,0,0.000181
xbd:nepal-flooding,0,0.001200
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000570
xbd:nepal-flooding,0,0.000149
xbd:nepal-flooding,0,0.000031
xbd:nepal-flooding,0,0.000664
xbd:nepal-flooding,0,0.000017
xbd:nepal-flooding,0,0.000724
xbd:nepal-flooding,0,0.000082
xbd:nepal-flooding,0,0.000245
xbd:nepal-flooding,0,0.000927
xbd:nepal-flooding,0,0.000008
xbd:nepal-flooding,0,0.000013
xbd:nepal-flooding,0,0.050295
xbd:nepal-flooding,0,0.012843
xbd:nepal-flooding,0,0.214826
xbd:nepal-flooding,0,0.000160
xbd:nepal-flooding,0,0.031442
xbd:nepal-flooding,0,0.000003
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.011898
xbd:nepal-flooding,0,0.030761
xbd:nepal-flooding,0,0.024974
xbd:nepal-flooding,0,0.000090
xbd:nepal-flooding,0,0.000035
xbd:nepal-flooding,0,0.000233
xbd:nepal-flooding,0,0.003268
xbd:nepal-flooding,0,0.002495
xbd:nepal-flooding,0,0.027509
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000007
xbd:nepal-flooding,0,0.237806
xbd:nepal-flooding,0,0.000128
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.000002
xbd:nepal-flooding,0,0.167122
xbd:nepal-flooding,0,0.003519
xbd:nepal-flooding,0,0.000923
xbd:nepal-flooding,0,0.000972
xbd:nepal-flooding,0,0.014757
xbd:nepal-flooding,0,0.106646
xbd:nepal-flooding,0,0.028793
xbd:nepal-flooding,0,0.014384
xbd:nepal-flooding,0,0.000000
xbd:nepal-flooding,0,0.000013
xbd:nepal-flooding,0,0.000001
xbd:nepal-flooding,0,0.000141
xbd:palu-tsunami,0,0.072876
xbd:palu-tsunami,0,0.983541
xbd:palu-tsunami,0,0.913922
xbd:palu-tsunami,0,0.337168
xbd:palu-tsunami,0,0.000142
xbd:palu-tsunami,0,0.005528
xbd:palu-tsunami,0,0.228025
xbd:palu-tsunami,0,0.933951
xbd:palu-tsunami,0,0.166280
xbd:palu-tsunami,0,0.946306
xbd:palu-tsunami,0,0.567279
xbd:palu-tsunami,0,0.549942
xbd:palu-tsunami,0,0.000271
xbd:palu-tsunami,0,0.975354
xbd:palu-tsunami,0,0.046918
xbd:palu-tsunami,0,0.008240
xbd:palu-tsunami,0,0.000023
xbd:palu-tsunami,0,0.919908
xbd:palu-tsunami,0,0.000043
xbd:palu-tsunami,0,0.699422
xbd:palu-tsunami,0,0.994156
xbd:palu-tsunami,0,0.012222
xbd:palu-tsunami,0,0.810377
xbd:palu-tsunami,0,0.988254
xbd:palu-tsunami,0,0.997804
xbd:palu-tsunami,0,0.085947
xbd:palu-tsunami,0,0.739567
xbd:palu-tsunami,0,0.931780
xbd:palu-tsunami,0,0.828023
xbd:palu-tsunami,0,0.000090
xbd:palu-tsunami,0,0.239938
xbd:palu-tsunami,0,0.000281
xbd:palu-tsunami,0,0.351938
xbd:palu-tsunami,0,0.997137
xbd:palu-tsunami,0,0.000001
xbd:palu-tsunami,0,0.049308
xbd:palu-tsunami,0,0.025895
xbd:palu-tsunami,0,0.657784
xbd:palu-tsunami,0,0.334508
xbd:palu-tsunami,0,0.967385
xbd:palu-tsunami,0,0.213319
xbd:palu-tsunami,0,0.003347
xbd:palu-tsunami,0,0.197104
xbd:palu-tsunami,0,0.793861
xbd:palu-tsunami,0,0.000730
xbd:palu-tsunami,0,0.001677
xbd:palu-tsunami,0,0.972794
xbd:palu-tsunami,0,0.660808
xbd:palu-tsunami,0,0.499556
xbd:palu-tsunami,0,0.006592
xbd:palu-tsunami,0,0.000045
xbd:palu-tsunami,0,0.208294
xbd:palu-tsunami,0,0.015672
xbd:palu-tsunami,0,0.050974
xbd:palu-tsunami,0,0.070913
xbd:palu-tsunami,0,0.997397
xbd:palu-tsunami,0,0.257234
xbd:palu-tsunami,0,0.275291
xbd:palu-tsunami,0,0.749115
xbd:palu-tsunami,0,0.117492
xbd:palu-tsunami,0,0.999150
xbd:palu-tsunami,0,0.282880
xbd:palu-tsunami,0,0.588805
xbd:palu-tsunami,0,0.979673
xbd:palu-tsunami,0,0.727808
xbd:palu-tsunami,0,0.931686
xbd:palu-tsunami,0,0.348320
xbd:palu-tsunami,0,0.002796
xbd:palu-tsunami,0,0.000142
xbd:palu-tsunami,0,0.990877
xbd:palu-tsunami,0,0.015940
xbd:palu-tsunami,0,0.779167
xbd:palu-tsunami,0,0.989919
xbd:palu-tsunami,0,0.737019
xbd:palu-tsunami,0,0.000207
xbd:palu-tsunami,0,0.757470
xbd:palu-tsunami,0,0.049065
xbd:palu-tsunami,0,0.000397
xbd:palu-tsunami,0,0.000518
xbd:palu-tsunami,0,0.203096
xbd:palu-tsunami,0,0.010335
xbd:palu-tsunami,0,0.003652
xbd:palu-tsunami,0,0.999844
xbd:palu-tsunami,0,0.012346
xbd:palu-tsunami,0,0.099221
xbd:palu-tsunami,0,0.020357
xbd:palu-tsunami,0,0.304344
xbd:palu-tsunami,0,0.999876
xbd:palu-tsunami,0,0.504355
xbd:palu-tsunami,0,0.144957
xbd:palu-tsunami,0,0.996058
xbd:palu-tsunami,0,0.000054
xbd:palu-tsunami,0,0.983458
xbd:palu-tsunami,0,0.999655
xbd:palu-tsunami,0,0.341167
xbd:palu-tsunami,0,0.571600
xbd:palu-tsunami,0,0.379468
xbd:palu-tsunami,0,0.000148
xbd:palu-tsunami,0,0.093130
xbd:palu-tsunami,0,0.914742
xbd:palu-tsunami,0,0.999986
xbd:palu-tsunami,0,0.738709
xbd:palu-tsunami,0,0.785621
xbd:palu-tsunami,0,0.368381
xbd:palu-tsunami,0,0.999915
xbd:palu-tsunami,0,0.478852
xbd:palu-tsunami,0,0.850238
xbd:palu-tsunami,0,0.000320
xbd:palu-tsunami,0,0.007344
xbd:palu-tsunami,0,0.000034
xbd:palu-tsunami,0,0.352647
xbd:pinery-bushfire,1,0.892995
xbd:pinery-bushfire,1,0.127769
xbd:pinery-bushfire,1,0.532096
xbd:pinery-bushfire,1,0.045292
xbd:pinery-bushfire,1,0.056935
xbd:pinery-bushfire,1,0.010059
xbd:pinery-bushfire,1,0.197398
xbd:pinery-bushfire,1,0.020005
xbd:pinery-bushfire,1,0.016349
xbd:pinery-bushfire,1,0.285616
xbd:pinery-bushfire,1,0.015498
xbd:pinery-bushfire,1,0.345860
xbd:pinery-bushfire,1,0.607397
xbd:pinery-bushfire,1,0.029492
xbd:pinery-bushfire,1,0.801132
xbd:pinery-bushfire,1,0.000123
xbd:pinery-bushfire,1,0.000238
xbd:pinery-bushfire,1,0.999516
xbd:pinery-bushfire,1,0.000010
xbd:pinery-bushfire,1,0.000170
xbd:pinery-bushfire,1,0.000016
xbd:pinery-bushfire,1,0.261401
xbd:pinery-bushfire,1,0.001041
xbd:pinery-bushfire,1,0.003600
xbd:pinery-bushfire,1,0.024479
xbd:pinery-bushfire,1,0.013402
xbd:pinery-bushfire,1,0.010242
xbd:pinery-bushfire,1,0.019365
xbd:pinery-bushfire,1,0.972061
xbd:pinery-bushfire,1,0.030477
xbd:pinery-bushfire,1,0.000506
xbd:pinery-bushfire,1,0.000429
xbd:pinery-bushfire,1,0.835487
xbd:pinery-bushfire,1,0.581293
xbd:pinery-bushfire,1,0.674944
xbd:pinery-bushfire,1,0.006811
xbd:pinery-bushfire,1,0.027128
xbd:pinery-bushfire,1,0.901828
xbd:pinery-bushfire,1,0.005380
xbd:pinery-bushfire,1,0.114572
xbd:pinery-bushfire,1,0.067595
xbd:pinery-bushfire,1,0.033358
xbd:pinery-bushfire,1,0.451006
xbd:pinery-bushfire,1,0.990810
xbd:pinery-bushfire,1,0.000166
xbd:pinery-bushfire,1,0.999389
xbd:pinery-bushfire,1,0.829337
xbd:pinery-bushfire,1,0.241741
xbd:pinery-bushfire,1,0.221227
xbd:pinery-bushfire,1,0.000506
xbd:pinery-bushfire,1,0.957516
xbd:pinery-bushfire,1,0.011126
xbd:pinery-bushfire,1,0.000005
xbd:pinery-bushfire,1,0.967157
xbd:pinery-bushfire,1,0.247075
xbd:pinery-bushfire,1,0.021677
xbd:pinery-bushfire,1,0.426916
xbd:pinery-bushfire,1,0.002099
xbd:pinery-bushfire,1,0.989492
xbd:pinery-bushfire,1,0.304917
xbd:pinery-bushfire,1,0.394873
xbd:pinery-bushfire,1,0.061094
xbd:pinery-bushfire,1,0.162358
xbd:pinery-bushfire,1,0.854494
xbd:pinery-bushfire,1,0.062649
xbd:pinery-bushfire,1,0.986193
xbd:pinery-bushfire,1,0.675836
xbd:pinery-bushfire,1,0.004745
xbd:pinery-bushfire,1,0.411528
xbd:pinery-bushfire,1,0.001261
xbd:pinery-bushfire,1,0.001793
xbd:pinery-bushfire,1,0.049708
xbd:pinery-bushfire,1,0.064742
xbd:pinery-bushfire,1,0.807646
xbd:pinery-bushfire,1,0.032109
xbd:pinery-bushfire,1,0.082988
xbd:pinery-bushfire,1,0.992166
xbd:pinery-bushfire,1,0.003848
xbd:pinery-bushfire,1,0.990584
xbd:pinery-bushfire,1,0.947312
xbd:pinery-bushfire,1,0.003591
xbd:pinery-bushfire,1,0.133552
xbd:pinery-bushfire,1,0.976771
xbd:pinery-bushfire,1,0.010736
xbd:pinery-bushfire,1,0.184206
xbd:pinery-bushfire,1,0.268483
xbd:pinery-bushfire,1,0.003836
xbd:pinery-bushfire,1,0.999748
xbd:pinery-bushfire,1,0.099692
xbd:pinery-bushfire,1,0.000360
xbd:pinery-bushfire,1,0.045108
xbd:pinery-bushfire,1,0.005059
xbd:pinery-bushfire,1,0.000343
xbd:pinery-bushfire,1,0.011868
xbd:pinery-bushfire,1,0.585980
xbd:pinery-bushfire,1,0.428031
xbd:pinery-bushfire,1,0.928226
xbd:pinery-bushfire,1,0.001407
xbd:pinery-bushfire,1,0.003198
xbd:pinery-bushfire,1,0.002765
xbd:pinery-bushfire,1,0.591363
xbd:pinery-bushfire,1,0.011206
xbd:pinery-bushfire,1,0.009768
xbd:pinery-bushfire,1,0.989350
xbd:pinery-bushfire,1,0.002070
xbd:pinery-bushfire,1,0.516474
xbd:pinery-bushfire,1,0.010521
xbd:pinery-bushfire,1,0.000713
xbd:pinery-bushfire,1,0.000052
xbd:pinery-bushfire,1,0.001581
xbd:pinery-bushfire,1,0.000313
xbd:pinery-bushfire,1,0.028710
xbd:pinery-bushfire,1,0.881378
xbd:pinery-bushfire,1,0.007589
xbd:pinery-bushfire,1,0.795439
xbd:pinery-bushfire,1,0.020880
xbd:pinery-bushfire,1,0.023475
xbd:pinery-bushfire,1,0.652868
xbd:pinery-bushfire,1,0.026238
xbd:pinery-bushfire,1,0.016483
xbd:pinery-bushfire,1,0.000192
xbd:pinery-bushfire,1,0.298213
xbd:pinery-bushfire,1,0.996242
xbd:pinery-bushfire,1,0.010313
xbd:pinery-bushfire,1,0.097847
xbd:pinery-bushfire,1,0.000028
xbd:pinery-bushfire,1,0.002563
xbd:pinery-bushfire,1,0.010810
xbd:pinery-bushfire,1,0.605230
xbd:pinery-bushfire,1,0.003429
xbd:pinery-bushfire,1,0.043783
xbd:pinery-bushfire,1,0.005232
xbd:pinery-bushfire,1,0.270074
xbd:pinery-bushfire,1,0.538709
xbd:pinery-bushfire,1,0.243883
xbd:pinery-bushfire,1,0.005901
xbd:pinery-bushfire,1,0.994219
xbd:pinery-bushfire,1,0.047367
xbd:pinery-bushfire,1,0.000836
xbd:pinery-bushfire,1,0.880358
xbd:pinery-bushfire,1,0.763923
xbd:pinery-bushfire,1,0.922717
xbd:pinery-bushfire,1,0.622510
xbd:pinery-bushfire,1,0.003113
xbd:pinery-bushfire,1,0.000045
